Date,Time,Category,Qty,Price Point Name,SKU,Gross Sales,Discounts,Customer ID,Cost,Margin,Gender,Age,State
6/16/18,15:22:58,Handmade - Stationery,1,Regular,1191,$4.50 ,($0.68),H5XZXJX3YH1MWRAE4D9EG8EGNW,1.99,56%,Male,26-35,NC
6/16/18,14:26:50,Handmade - Stationery,1,Regular,1191,$4.50 ,($0.68),ZAYQ7QAY1S6PWYS9W1EEABVDGG,1.99,56%,Male,36-45,NC
6/16/18,13:19:57,Handmade - Stationery,1,Regular,1191,$4.50 ,($0.67),MAGFJV5HY5352NP7CNKVF9AVJR,1.99,56%,Female,26-35,SC
6/16/18,13:05:38,Handmade - Stationery,1,Regular,1191,$4.50 ,($0.68),PXV60T8S5N6DENHDGDS785D8CG,1.99,56%,Female,36-45,SC
6/16/18,13:03:44,Handmade - Stationery,1,Regular,1191,$4.50 ,($0.68),G4H92AAJ911R4GK3J0WE0AJHJC,1.99,56%,Female,46-55,SC
6/15/18,17:11:14,Handmade - Stationery,1,,379,$4.50 ,($0.68),X5EXPQ69XD2CYZDPWDDVBT1F94,1.99,56%,Male,18-25,TN
6/15/18,17:11:14,Handmade - Stationery,1,,377,$4.50 ,($0.68),2TKN576QQX6DGR5P1ADAPMC1QW,1.99,56%,Male,26-35,VA
6/15/18,17:11:14,Handmade - Stationery,1,,377,$4.50 ,($0.67),FP7FS6P0MD2PCNSYPCTXK4N6Y4,1.99,56%,Female,56-64,GA
6/15/18,14:39:10,Handmade - Stationery,1,,377,$4.50 ,($0.68),V99CK1JD352S0JH1RN7RG88Y8C,1.99,56%,Female,18-25,FL
6/15/18,14:39:10,Handmade - Stationery,1,Regular,1191,$4.50 ,($0.67),QHE4DA31P96MYQTW46FMK4HD2R,1.99,56%,Male,26-35,FL
6/15/18,12:46:07,Handmade - Stationery,1,,377,$4.50 ,($0.68),", ZGV3RWANQS42ANYC53XGM9DPNR",1.99,56%,Female,56-64,NC
6/13/18,13:40:16,Handmade - Stationery,1,Regular,1191,$4.50 ,$0.00 ,BZQGE0BM6H5PPKG7CTASZBNVAR,1.99,56%,Female,64+,NC
6/12/18,14:12:05,Handmade - Stationery,1,Regular,1191,$4.50 ,$0.00 ,PTV24XQDCX0R2N6VKCAWYZDK9M,1.99,56%,Female,18-25,NC
6/12/18,13:41:47,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,BPPYDSD1JD4KYGAXF5TMQYCWX0,1.99,56%,Male,26-35,NC
6/9/18,16:57:06,Handmade - Stationery,1,,377,$4.50 ,($0.90),306W1V4CR539AJGR4X6KTMY8DW,1.99,56%,Male,26-35,NC
6/8/18,17:06:46,Handmade - Stationery,1,Regular,1191,$4.50 ,$0.00 ,RZC4QN1Z5H4CEKTGV07WBMH9PG,1.99,56%,Female,36-45,NC
6/8/18,12:14:22,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,58CJF3GV0545ETT15YZVZ7YSX4,1.99,56%,Female,18-25,NC
6/7/18,12:46:25,Handmade - Stationery,1,,377,$4.50 ,($0.67),GESP0JG02N1VGYGAX5TP44ETKG,1.99,56%,Female,26-35,NC
5/30/18,14:31:00,Handmade - Stationery,1,Regular,1191,$4.50 ,$0.00 ,J7B7Y9MKQX0M8Y6499HP12QG2R,1.99,56%,Female,36-45,NC
5/30/18,12:38:26,Antiques,1,Regular,1116,$4.50 ,$0.00 ,ERREFE3E7900PKRX7VY0Q38YG4,1.99,56%,Male,46-55,SC
5/29/18,17:02:08,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,GPJ12R5MJ160AV089MBFQRZ130,1.99,56%,Male,18-25,SC
5/29/18,17:02:08,Handmade - Stationery,1,Regular,1191,$4.50 ,$0.00 ,XJAW70XMCS0GPWBER15C4V7RA8,1.99,56%,Female,26-35,SC
5/26/18,14:31:45,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,XZRE393WZ15RRZJZW2XMM9AF04,1.99,56%,Female,36-45,TN
5/25/18,15:34:55,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,RXQQVER3D518YQ0QDS3VVX0Q98,1.99,56%,Female,46-55,VA
5/25/18,15:34:55,Handmade - Stationery,1,Regular,1191,$4.50 ,$0.00 ,A2C5TMA2Q96EAK9XG039JPDJD4,1.99,56%,Female,56-64,VA
5/25/18,12:52:28,Handmade - Stationery,1,Regular,1191,$4.50 ,$0.00 ,JEGCZZ2MJD6WTY02BMZJ8VKR34,1.99,56%,Male,26-35,GA
5/23/18,13:45:15,Handmade - Stationery,1,Regular,1191,$4.50 ,$0.00 ,W4AJXNKP2N4Z4Y8YAH8H3YYE04,1.99,56%,Female,46-55,GA
5/19/18,17:38:49,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,BBNHPHN4N5176G967GW111QDYG,1.99,56%,Female,64+,FL
5/19/18,17:38:49,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,K01S9A4K7H0HTVWW5N8WMYYH4R,1.99,56%,Male,18-25,NC
5/19/18,16:51:10,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,W6DW07TDX1136JJ41446CWA9MG,1.99,56%,Female,26-35,NC
5/18/18,16:02:46,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,PFFE7E7FT13C50VXCS630CHBTR,1.99,56%,Female,36-45,NC
5/18/18,15:59:50,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,AQB71T98RN7WMK5ATG9THJX3Z8,1.99,56%,Female,18-25,NC
5/12/18,13:09:07,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,C957K70GVS4TGYRD9P8Q7YNT2C,1.99,56%,Male,36-45,SC
5/11/18,13:17:43,Antiques,1,Regular,1116,$4.50 ,$0.00 ,BA0M523J610FMVRF9XYQSYB700,1.99,56%,Female,18-25,SC
5/10/18,15:26:23,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,AZ4T08WCNH2N0TQA1HCFQED484,1.99,56%,Female,36-45,VA
5/9/18,13:55:12,Antiques,1,Regular,1116,$4.50 ,$0.00 ,MH0Q3GHJ311B6QV2P27K038V4M,1.99,56%,Female,46-55,VA
5/8/18,13:09:53,Antiques,1,Regular,1116,$4.50 ,($0.68),SND7BE5KGS71RPRBJZSBJBG3JR,1.99,56%,Male,18-25,GA
5/2/18,16:53:04,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,TFJK4WRHJ11Y4QYMQNZWB55AXR,1.99,56%,Female,26-35,FL
5/2/18,16:53:04,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,4X6KQ8JZ9H026J20JMDTWGV1V8,1.99,56%,Female,36-45,FL
5/2/18,14:44:00,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,QKXTZR4KT10ECZAF58Y0E17W20,1.99,56%,Female,46-55,NC
4/28/18,16:05:22,Antiques,1,Regular,1116,$4.50 ,($0.68),C8NVR159RD28EJ7DFQG44Z91MG,1.99,56%,Female,56-64,NC
4/28/18,14:46:07,Antiques,1,Regular,1116,$4.50 ,$0.00 ,8A4HSC2CFN1KYMAHNKMQD7D57M,1.99,56%,Male,64+,NC
4/28/18,12:45:11,Antiques,1,Regular,1116,$4.50 ,$0.00 ,7EKFV6JMCX4B4W3ZQ3WCXKHMEC,1.99,56%,Male,18-25,NC
4/27/18,12:22:28,Antiques,1,Regular,1116,$4.50 ,$0.00 ,CA57V8X28D1J8JT1TPDJ3BE75R,1.99,56%,Female,26-35,NC
4/26/18,15:52:34,Antiques,1,Regular,1116,$4.50 ,$0.00 ,BGADVGVPRX21AV8565F70HZE0R,1.99,56%,Female,36-45,NC
4/26/18,14:06:17,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,7YSR0J728S7Q0VT3DFCXSS9458,1.99,56%,Male,26-35,NC
4/24/18,13:23:06,Antiques,1,Regular,1116,$4.50 ,$0.00 ,V8EGPP79BX3MJXH68K5DMTY910,1.99,56%,Male,36-45,NC
4/24/18,12:39:12,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,NZPJT1XGCX7DTNNYST5HVS7QNG,1.99,56%,Female,46-55,NC
4/19/18,17:23:47,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,837S1TPTZN1QJMFSQT22D3X6D0,1.99,56%,Female,18-25,SC
4/14/18,16:31:32,Antiques,1,,371,$4.50 ,($0.45),E2GPTFVMGS5WJY47YAG1SYP0KG,1.99,56%,Female,36-45,SC
4/13/18,13:26:50,Handmade - Stationery,1,,377,$4.50 ,($0.68),FM9801NFNN230SDGQDY9170ENM,1.99,56%,Male,56-64,VA
4/13/18,13:26:50,Handmade - Stationery,1,,377,$4.50 ,($0.67),G80EWAY8753BPRMAWBY5YCTT6W,1.99,56%,Female,26-35,VA
4/4/18,15:11:23,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,HN51TCB5FS37EQGCE23YHZK9YM,1.99,56%,Female,36-45,GA
4/4/18,15:11:23,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,KTW0AHTHCD562NC6YJ212TFKKC,1.99,56%,Female,46-55,GA
4/4/18,15:09:15,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,F1ECVVJWMX5ZPPF0FT9RMTV22W,1.99,56%,Male,56-64,GA
4/4/18,15:09:15,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,GE3Y2GS9W90SPS9QN3CG0E7QDR,1.99,56%,Male,64+,GA
4/3/18,16:47:00,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,7EK0K98G1X0XWJADH6JZXPGA0M,1.99,56%,Male,18-25,FL
3/31/18,18:31:04,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,WQDZMCNTZD6TEXBKQPKDQ615QM,1.99,56%,Female,26-35,FL
3/31/18,13:58:51,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,R1N8R1RM6X50TGBWJ4GM2CE9QW,1.99,56%,Female,18-25,NC
3/30/18,14:51:40,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,NF5M428PVX52CGATQR32ZVT3YW,1.99,56%,Male,18-25,NC
3/28/18,13:24:56,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,24P6WETHYD404Q4M3KQJF64370,1.99,56%,Male,26-35,NC
3/24/18,15:41:18,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,J30S6SWJYN3T6K86R5HEW26GZC,1.99,56%,Male,46-55,VA
3/22/18,13:33:12,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,YCCCY1X31N0DAHX5PXCJNXDTE8,1.99,56%,Female,26-35,GA
3/17/18,12:44:28,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,8BPWRCMKHD7VCPEB0B6EKPM86C,1.99,56%,Male,46-55,FL
3/17/18,12:44:28,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,0JBR31QSW92JGW5HSHH4EEPCF4,1.99,56%,Male,56-64,NC
3/14/18,12:18:09,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,GFWZQMTWVH4GWPBDP0Z8JFGC0R,1.99,56%,Male,64+,NC
3/13/18,15:42:36,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,XJNFPVM10565CSJF72Q58Z9E68,1.99,56%,Female,26-35,NC
3/10/18,12:54:20,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,6459E2DCWD340MY4XN6YG6BF8W,1.99,56%,Female,18-25,NC
3/10/18,12:54:20,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,8ZJC42RGJ957TVW0W8BCM9VGKR,1.99,56%,Female,26-35,NC
3/9/18,13:01:44,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,", 776X8YA6793ZJY98QYY7KPPFC0",1.99,56%,Male,36-45,NC
3/6/18,14:25:49,Handmade - Stationery,1,,379,$4.50 ,$0.00 ,8Y8KQ3JV912ZMWHTGJKD3KDHB0,1.99,56%,Male,18-25,NC
3/3/18,12:36:09,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,T82FBRMQR51B6Q2NHTJSRD848C,1.99,56%,Female,26-35,NC
3/2/18,16:04:50,Handmade - Stationery,1,,377,$4.50 ,$0.00 ,8R8VM99Y9D5YJT9NGDC5PG3XJ4,1.99,56%,Female,18-25,NC
2/24/18,15:22:02,Handmade - Stationary,1,,377,$4.50 ,$0.00 ,2JNT5W205S3MPMKA7BQTVY5W08,1.99,56%,Male,26-35,SC
2/23/18,16:32:38,Handmade - Stationary,1,,379,$4.50 ,($0.68),X0WNQ1WJMN5XCRAPP4M620BTF0,1.99,56%,Male,36-45,SC
2/23/18,16:32:38,Handmade - Stationary,1,,377,$4.50 ,($0.67),KHKT8ZF7ZX7FATT4SBEZ349210,1.99,56%,Female,46-55,SC
2/15/18,12:06:12,Handmade - Stationary,1,,377,$4.50 ,$0.00 ,YAT8T6R6KD6J8TCWWJETY2PZMC,1.99,56%,Female,18-25,VA
2/13/18,19:03:55,Handmade - Stationary,1,,377,$4.50 ,($0.68),HNHFR2G1A119JSRVEQFD0K0900,1.99,56%,Female,26-35,VA
2/13/18,18:36:58,Handmade - Stationary,1,,377,$4.50 ,($0.67),884YM9YCBH3YYWJTZAJVZTYG80,1.99,56%,Male,46-55,GA
2/13/18,13:37:32,Handmade - Stationary,1,,377,$4.50 ,$0.00 ,2W1GDSWBP9098KTBZERMCS1MP8,1.99,56%,Female,18-25,GA
2/10/18,16:15:36,Handmade - Stationary,1,,377,$4.50 ,($0.67),8VKQ9ATEYD5BGZ62NBKBW2A63C,1.99,56%,Female,26-35,FL
2/10/18,13:19:56,Handmade - Stationary,1,,377,$4.50 ,$0.00 ,PXEJPGYGD544CH39YPB5BCJ75G,1.99,56%,Male,26-35,NC
2/10/18,13:00:53,Handmade - Stationary,1,,377,$4.50 ,$0.00 ,3FM6CE27ZH6M8YSDCG8XMADRRC,1.99,56%,Male,36-45,NC
2/9/18,17:42:28,Handmade - Stationary,1,,377,$4.50 ,$0.00 ,TZATFDPES132RK4HR64N9FZ76G,1.99,56%,Female,18-25,NC
2/8/18,13:26:55,Handmade - Stationary,1,,377,$4.50 ,$0.00 ,DCB4R69HFS0JTQDN3AJ3K6DB04,1.99,56%,Female,26-35,NC
2/6/18,14:17:30,Handmade - Stationary,1,,379,$4.50 ,$0.00 ,KQEYKCB7R52G2JHGGVSDSK9V98,1.99,56%,Male,18-25,SC
2/2/18,21:08:07,Handmade - Stationary,1,,377,$4.50 ,($0.45),46PTNJB781154VZ5QQYWQVG47M,1.99,56%,Male,26-35,SC
2/1/18,14:33:06,Handmade - Stationary,1,,377,$4.50 ,($0.67),932WKDSJXS4SEH75X5EPADNNCC,1.99,56%,Female,46-55,TN
1/31/18,14:46:51,Handmade - Stationary,1,,377,$4.50 ,($0.67),YRA83FFMM531MTPCB4QRNPWPTC,1.99,56%,Female,56-64,VA
1/27/18,17:32:02,Handmade - Stationary,1,,377,$4.50 ,$0.00 ,ZFTPWBDJNS462Y5RBA4HQ12560,1.99,56%,Male,26-35,GA
1/26/18,17:35:26,Handmade - Stationary,1,,377,$4.50 ,$0.00 ,PP9QDTPAGH76TSBQVBWVGH791G,1.99,56%,Female,18-25,NC
1/26/18,12:43:58,Handmade - Stationary,1,,379,$4.50 ,($0.68),9E7Y9VXWX53A4SH1V0XBGRS73G,1.99,56%,Female,26-35,NC
1/2/18,14:06:56,Handmade - Artwork,1,,379,$4.50 ,$0.00 ,72S0ZJJ6FX3CRWB7GDF2J9VK64,1.99,56%,Male,18-25,NC
1/2/18,14:06:56,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,46JZSNVSFD6CCS0YSG8EWKGAPM,1.99,56%,Male,26-35,NC
12/30/17,18:04:24,Handmade - Artwork,1,,377,$4.50 ,($0.68),RGH05QG64H3YYN6YCXGBR7FSXC,1.99,56%,Female,36-45,NC
12/21/17,15:17:32,Handmade - Artwork,1,,377,$4.50 ,($0.68),Y6TWBPPQGN1X6HTCCJBDEF7FCR,1.99,56%,Female,18-25,NC
12/20/17,14:45:34,Handmade - Artwork,1,,377,$4.50 ,($0.68),NP15TMYZX934ASZ37B2KZD0SPW,1.99,56%,Female,26-35,NC
12/15/17,15:44:39,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,P62PWP4GTH3M6WRRFVSTE9DB7R,1.99,56%,Male,46-55,NC
12/7/17,12:15:05,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,QPSV7J1MQN0REM89KFXFF77XXR,1.99,56%,Male,18-25,NC
11/22/17,15:15:38,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,1H8MHDPYA5526NH98Y216QKGP0,1.99,56%,Female,26-35,NC
11/18/17,15:56:11,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,YRHAYTKYA57QEY4JCWNPFE9DVC,1.99,56%,Female,36-45,SC
11/15/17,15:14:15,Handmade - Artwork,1,,379,$4.50 ,$0.00 ,DMACEWPYN977MY08KC4FK6SXR4,1.99,56%,Female,46-55,SC
11/11/17,17:19:14,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,VE8BS1W1PD5S8VWJE351DEC4P8,1.99,56%,Male,18-25,TN
11/10/17,18:25:52,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,S651SDQXD16NTNJQ6GBKG9C83R,1.99,56%,Male,26-35,VA
11/7/17,12:42:57,Handmade - Artwork,1,,379,$4.50 ,$0.00 ,WPW7XG4X2X3K0SD1DJ2719YAC4,1.99,56%,Male,36-45,VA
11/4/17,15:22:27,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,F5GT3JYWN521GY625QFN8HFPP8,1.99,56%,Female,64+,GA
11/4/17,15:22:27,Handmade - Artwork,1,,379,$4.50 ,$0.00 ,7X885FRWFS3D8QA1X08ZZNAAP4,1.99,56%,Female,18-25,GA
11/3/17,18:24:33,Handmade - Artwork,1,,377,$4.50 ,($0.45),T6WHE8GFC54FGTFZS0A33XSYYC,1.99,56%,Male,18-25,FL
10/28/17,12:42:53,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,MSYQ5JYES16D0YY7TJTP7ZWP6R,1.99,56%,Female,18-25,NC
10/27/17,16:26:59,Handmade - Artwork,1,,379,$4.50 ,$0.00 ,RCNMVFHAP9242JGBNF82DJTFQR,1.99,56%,Female,26-35,NC
10/27/17,16:26:01,Handmade - Artwork,1,,379,$4.50 ,$0.00 ,5WBQHBCH59506ZPMTH59JEF6KW,1.99,56%,Male,36-45,NC
10/26/17,15:47:14,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,PP54D4VMHD6RMYQCKHVNQ53P14,1.99,56%,Female,18-25,NC
10/26/17,13:48:24,Handmade - Artwork,1,,379,$4.50 ,$0.00 ,0DERM3XMVD3FEV651N5E0NDJGW,1.99,56%,Female,26-35,SC
10/24/17,18:01:06,Handmade - Artwork,1,,379,$4.50 ,$0.00 ,R1TBAR944X3JRZY9V0GS8TRGP0,1.99,56%,Female,36-45,SC
10/17/17,16:06:30,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,NS72QTHR4D0N4YX9HBJ1R8C4A8,1.99,56%,Female,46-55,SC
10/13/17,20:17:24,Handmade - Artwork,1,,377,$4.50 ,$0.00 ,VEHPTMD8MD1TPSWGG4DJEEKPW4,1.99,56%,Male,18-25,VA
10/13/17,12:23:48,Vintage Accessories,1,,6,$4.50 ,$0.00 ,NWJBA1Y8E113RRPHWJ0B09262W,1.99,56%,Female,26-35,GA
10/12/17,19:54:23,Handmade - Artwork,1,,379,$4.50 ,$0.00 ,N7BDQ0F39D0T0MFWGTTYJQJQX0,1.99,56%,Male,64+,NC
10/12/18,19:19:00,Vintage Accessories,1,,388,$4.00 ,($0.60),5401PGE11D6WMK4FBQ56XG12MW,1.99,50%,Female,18-25,NC
10/11/18,16:43:06,Antiques,1,good,1070,$4.00 ,$0.00 ,", RR8AW7K1FS3H8KZMZP0AZM0RNG",1.99,50%,Female,46-55,NC
10/6/18,13:02:03,Vintage Accessories,1,,388,$4.00 ,($0.60),386CCCYRZD6YRS38CR6PJC95GG,1.99,50%,Female,18-25,NC
10/5/18,17:54:39,Vintage Accessories,2,,383,$4.00 ,$0.00 ,47VVHX45Z54XWVPXANAZ449CPC,1.99,50%,Male,56-64,SC
10/2/18,13:29:28,Handmade - Artwork,2,short strand,1041,$4.00 ,$0.00 ,WF0EB9SV411Q8N0NHFG7M0QJ14,1.99,50%,Female,36-45,VA
9/29/18,13:46:47,Handmade - Artwork,2,Regular,403,$4.00 ,($0.60),Z1WYBMATY16YAPY1MXA71HT16C,1.99,50%,Female,46-55,VA
9/28/18,15:01:55,Handmade - Artwork,2,short strand,1041,$4.00 ,$0.00 ,JQTEADDH9X42PYSSZCH2XCDMXM,1.99,50%,Female,18-25,GA
9/28/18,15:00:27,Handmade - Artwork,2,short strand,1041,$4.00 ,$0.00 ,F7CXBFYY41666W02C6K0PY10F8,1.99,50%,Female,26-35,GA
9/28/18,14:09:29,Vintage Accessories,1,,388,$4.00 ,($0.60),9ZKF6BYPQS7FTRHXBQT5FXPMMG,1.99,50%,Female,18-25,FL
9/25/18,13:57:33,Vintage Accessories,2,,383,$4.00 ,$0.00 ,NG2M2EQ4XH0KYZDPZVDJC513Q4,1.99,50%,Female,26-35,FL
9/22/18,13:41:45,Antiques,1,good,1070,$4.00 ,($0.60),1655GFS0HH590ZF54F9FR58828,1.99,50%,Male,36-45,NC
9/21/18,18:06:36,Vintage Accessories,1,,388,$4.00 ,($0.60),94ZTW2EXYX5VMGHRJHM3YD49JR,1.99,50%,Male,18-25,NC
9/20/18,13:07:50,Vintage Accessories,1,,388,$4.00 ,$0.00 ,FF8AV9TTNH77RZ16HP1W3QF8VC,1.99,50%,Female,36-45,NC
9/18/18,14:18:16,Vintage Accessories,2,,383,$4.00 ,$0.00 ,RJMQ1C3TPD1C2YSBBM9J94JD6C,1.99,50%,Female,46-55,NC
9/8/18,18:50:09,Vintage Accessories,1,,388,$4.00 ,$0.00 ,M1RHDJ8EJ544EYMC9N6XDC6BK4,1.99,50%,Male,26-35,SC
9/8/18,15:11:35,Vintage Accessories,2,,383,$4.00 ,($0.40),AX6N59NKYD6WZ78J96NYCD1870,1.99,50%,Male,36-45,SC
9/8/18,14:57:24,Vintage Accessories,2,,383,$4.00 ,($0.40),10KJ0FC835138HNDR65WTXR7EW,1.99,50%,Male,46-55,SC
8/31/18,18:03:06,Vintage Accessories,1,,388,$4.00 ,$0.00 ,7GSSM6VB696S6RZWKY5W1G9SBC,1.99,50%,Female,18-25,VA
8/31/18,17:40:01,Vintage Accessories,2,,383,$4.00 ,$0.00 ,RRHD1EC5BD6JWV6RSED1MFRZAC,1.99,50%,Female,36-45,GA
8/31/18,14:02:33,Vintage Accessories,1,,388,$4.00 ,$0.00 ,MHYF89389N76PM0Z7Y0NHKAM0R,1.99,50%,Male,56-64,FL
8/29/18,15:13:15,Vintage Accessories,1,,388,$4.00 ,$0.00 ,VY7QEEK0B1584MVD2X9EZCYT54,1.99,50%,Female,64+,FL
8/25/18,18:33:05,Vintage Accessories,1,,388,$4.00 ,$0.00 ,YY73DZQREN6VAN173Y1V9T344C,1.99,50%,Female,26-35,NC
8/24/18,14:54:36,Vintage Accessories,1,,388,$4.00 ,$0.00 ,GZNENE4FK10SPS151MRY8RBRAC,1.99,50%,Male,36-45,NC
8/23/18,12:12:10,Vintage Accessories,1,,388,$4.00 ,($0.60),SZ6JR45HBD59MJVSS27J2TND6G,1.99,50%,Female,26-35,NC
8/18/18,18:48:22,Vintage Accessories,1,,388,$4.00 ,$0.00 ,AA83T27RHS6QTXC6V0CN7BJKE4,1.99,50%,Female,36-45,NC
8/18/18,15:27:26,Handmade - Artwork,2,Regular,403,$4.00 ,($0.40),4RMYME115H73PK8GBHRFFFE0C4,1.99,50%,Female,46-55,NC
8/18/18,12:32:01,Vintage Accessories,1,,388,$4.00 ,($0.60),PCG8DVFAJN0F0NW8E8GH0ZW1B0,1.99,50%,Male,26-35,NC
8/17/18,17:08:29,Vintage Accessories,1,,68,$4.00 ,$0.00 ,G2QARWXSZH22EG2YVB8BZ6DQ20,1.99,50%,Male,36-45,NC
8/15/18,14:33:20,Antiques,1,,372,$4.00 ,$0.00 ,G1TE9PN2CX5VYX4K4MYVB4Z4KC,1.99,50%,Female,46-55,SC
8/15/18,14:33:20,Antiques,1,good,1070,$4.00 ,$0.00 ,KQ1ZXTAD2D0REH1KN0WDBWXK58,1.99,50%,Female,18-25,SC
8/11/18,14:16:07,Custom Merchandise,2,gray,1024,$4.00 ,$0.00 ,98N9J0ATGX0D1AEFH4J2N5W33W,1.99,50%,Female,26-35,TN
8/10/18,16:23:56,Antiques,1,,75,$4.00 ,$0.00 ,B7R2CAE669294WAA4CRAB3JK7C,1.99,50%,Male,46-55,VA
8/10/18,14:13:15,Vintage Accessories,2,,383,$4.00 ,$0.00 ,NSR1THSAFN3VGMJAZE6BV882HC,1.99,50%,Female,18-25,GA
8/1/18,13:13:28,Vintage Accessories,2,,383,$4.00 ,$0.00 ,W2JQQEHWMD2JGGC7GK5T4X3J20,1.99,50%,Male,18-25,GA
8/1/18,13:13:28,Vintage Accessories,1,,758,$4.00 ,$0.00 ,MAN6PY23Z54ECMHTSHCKPXR1BM,1.99,50%,Male,26-35,FL
7/27/18,15:36:45,Handmade - Artwork,2,Regular,403,$4.00 ,$0.00 ,EWPS9K20XD7P6NN3G7F3KPNJMG,1.99,50%,Female,18-25,NC
7/27/18,13:48:02,Vintage Accessories,1,,388,$4.00 ,($0.60),5FEDYWMFQD5WTHC3H0X6AYEW64,1.99,50%,Female,26-35,NC
7/21/18,17:27:34,Vintage Accessories,1,,388,$4.00 ,$0.00 ,NMG0MS9FWS206M319AB41V4PGG,1.99,50%,Male,46-55,NC
7/20/18,17:31:09,Handmade - Artwork,2,Regular,403,$4.00 ,$0.00 ,8P9QXJXQ4X17WS6YF5J9FMP9M8,1.99,50%,Male,18-25,NC
7/20/18,15:22:09,Vintage Accessories,2,,383,$4.00 ,$0.00 ,VVJ3H16FMH7J96TPMXV02EB5TR,1.99,50%,Male,26-35,NC
7/14/18,15:45:57,Vintage Accessories,1,,388,$4.00 ,$0.00 ,5TA2Q4AN0S1AASX6VW7249GQGM,1.99,50%,Female,36-45,SC
7/13/18,17:30:37,Vintage Accessories,2,,383,$4.00 ,$0.00 ,HTZBTPJ1JD47TYEGQ6MRKDAR0W,1.99,50%,Female,18-25,TN
7/12/18,16:08:27,Antiques,2,,361,$4.00 ,$0.00 ,N5APR6WEAH3ZPRS1ANH533KCK4,1.99,50%,Male,36-45,VA
7/6/18,19:41:31,Handmade - Artwork,2,Regular,403,$4.00 ,($0.60),3RTYSH5HKN7KAH0VFFX7BBKP94,1.99,50%,Female,64+,FL
7/5/18,16:36:17,Vintage Accessories,1,,388,$4.00 ,$0.00 ,8NK6ZGAGN56KPM1XG95PE98JXM,1.99,50%,Female,18-25,FL
7/4/18,14:37:19,Vintage Accessories,1,,388,$4.00 ,$0.00 ,PR6Z1P9A3N4SMY5AWCKJTV8STM,1.99,50%,Male,26-35,NC
7/3/18,17:02:24,Custom Merchandise,2,gray,1024,$4.00 ,$0.00 ,Q9YRN2YX0H018ZB14RJPYWDV1G,1.99,50%,Female,36-45,NC
7/3/18,14:06:49,Vintage Accessories,1,,388,$4.00 ,$0.00 ,ARAZ57BJRN5QGH5SK4Y0W2EZCW,1.99,50%,Female,18-25,NC
7/3/18,12:58:02,Vintage Accessories,2,,383,$4.00 ,$0.00 ,QH7DVX6N1D498VTMVHY6XBKGWW,1.99,50%,Male,18-25,NC
7/3/18,12:52:28,Vintage Accessories,1,,388,$4.00 ,$0.00 ,6EZRR8JXMD0EPZGP6E34M9EVWM,1.99,50%,Female,36-45,NC
